,projectname,classification,commenttext,label,code,yes_vote,no_vote
8039,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.critics.Critic#initWizard(
     *         org.argouml.cognitive.ui.Wizard)
     */",no,undetermined,0,9
8040,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getCollaborationsHelper()
     */",no,undetermined,0,9
8041,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(java.lang.Object)
     */",no,undetermined,0,9
8042,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.TabTarget#getTarget()
     */",no,undetermined,0,9
8043,argouml,WITHOUT_CLASSIFICATION,// Default is to do nothing,no,undetermined,0,9
8044,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,9
8045,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see junit.framework.TestCase#setUp()
     */",no,undetermined,0,9
8046,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // MouseListener implementation,no,undetermined,0,9
8047,argouml,WITHOUT_CLASSIFICATION,"// Loop through the associations, looking for one with aggregation",no,undetermined,0,9
8048,argouml,WITHOUT_CLASSIFICATION,// Get all classifiers in all top level packages of all profiles,no,undetermined,0,9
8049,argouml,DESIGN,"/**
     * Updates the top level ModelElements for all projects. In UML2, each
     * model knows it's root elements, so this could make setRoots(...)
     * obsolete. E.g., applying a stereotype in UML2 adds a new root.
     * 
     * TODO: This is redundant with setRoots/getRoots.  There are already too
     * many ways this stuff is managed without adding an additional one.
     * All current model subsystem implementations know their top level
     * elements.  Responsibility can be moved to the model subsystem, but
     * let's choose *one* way of managing this.
     */",yes,undetermined,9,0
8050,argouml,WITHOUT_CLASSIFICATION,// empty at the moment,no,undetermined,0,9
8051,argouml,WITHOUT_CLASSIFICATION,// check that the tag definition is returned by // {@link UMLTagDefinitionComboBoxModel#getApplicableTagDefinitions(Object)},no,undetermined,0,9
8052,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.AbstractActionAddModelElement#getDialogTitle()
     */",no,undetermined,0,9
8053,argouml,WITHOUT_CLASSIFICATION,"/*
         * @see javax.swing.table.TableModel#isCellEditable(int, int)
         */",no,undetermined,0,9
8054,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,9
8055,argouml,WITHOUT_CLASSIFICATION,"// Newly selected tab may have stale target info, so generate // a new set target event for it to refresh it",no,undetermined,1,8
8056,argouml,WITHOUT_CLASSIFICATION,// Made following changes from OCL in UML 1.4 section 2.9.3.16: //   CollaborationInstance -> CollaborationInstanceSet //   Stimuli -> Stimulus,no,undetermined,0,9
8057,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.FigEditableCompartment#getUmlCollection()
     */",no,undetermined,0,9
8058,argouml,IMPLEMENTATION,// TODO: Rework to use UML 1.4 TagDefinitions - tfm,yes,undetermined,7,2
8059,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.lang.Object#hashCode()
     */",no,undetermined,0,9
8060,argouml,WITHOUT_CLASSIFICATION,"// if there are no stereotypes, we return (0,0), preventing // double lines in the class (see issue 4939)",no,undetermined,0,9
8061,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.FigEdgeModelElement#getDestination()
     */",no,undetermined,0,9
8062,argouml,IMPLEMENTATION,"/*TODO: In the next line, I should use buildGuard(),
                 * but it doesn't show the guard on the diagram...
                 * Why? (MVW)
                 */",yes,undetermined,9,0
8063,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // MutableGraphModel implementation,no,undetermined,0,9
8064,argouml,WITHOUT_CLASSIFICATION,// Ignore if the directory does not exist. // This error will throw when running from the Eclipse setup.,no,undetermined,0,9
8065,argouml,IMPLEMENTATION,// TODO: gone in UML 2.1,yes,undetermined,7,2
8066,argouml,DESIGN,// TODO: Distinguish between deferred resolution and things which // are unresolved at end of load and should be reported to user.,yes,undetermined,8,1
8067,argouml,DESIGN,"// TODO: This is probably related to the SendEvent that is sending the // Signal, but the association is not navigable in that direction",yes,undetermined,8,1
8068,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,9
8069,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.table.TableModel#getValueAt(int, int)
     */",no,undetermined,0,9
8070,argouml,IMPLEMENTATION,// TODO: This should only be checking for the top level package // (if anything at all),yes,undetermined,9,0
8071,argouml,WITHOUT_CLASSIFICATION,"//                    + ""a.allConnections->exists(r | r.type.oclIsKindOf(Actor)) and """,no,undetermined,0,9
8072,argouml,WITHOUT_CLASSIFICATION,// specifies valid elements for a Enumeration to contain,no,undetermined,1,8
8073,argouml,WITHOUT_CLASSIFICATION,"// Now decide if the row is at the top of the screen or at the // bottom. We do this to make the previous row (or the next // row) visible as appropriate. If were at the absolute top or // bottom, just return the first or last row respectively.",no,undetermined,0,9
8074,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,9
8075,argouml,WITHOUT_CLASSIFICATION,// Create the layer,no,undetermined,0,9
8076,argouml,TEST,// TODO: This requires that the tests be run with assertions // enabled which isn't guaranteed in all environments.,yes,undetermined,8,1
8077,argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:,no,undetermined,0,9
8078,argouml,WITHOUT_CLASSIFICATION,"/*
                 * For a iterator call we should provide: (a) the variables (b)
                 * the expression to be evaluated on each step (c) the
                 * lambda-evaluator to evaluate it
                 */",no,undetermined,0,9
8079,argouml,DESIGN,// TODO: getAllModelElementsOfKind should probably do this // processing of imported elements automatically,yes,undetermined,9,0
8080,argouml,WITHOUT_CLASSIFICATION,// NOTE: This is package scope to force callers to use ResourceLoaderWrapper,no,undetermined,0,9
8081,argouml,WITHOUT_CLASSIFICATION,"// If the diagram is empty, GEF won't write anything, leaving us with // an empty (and invalid) file.  Handle this case ourselves to prevent // this from happening.",no,undetermined,1,8
8082,argouml,WITHOUT_CLASSIFICATION,"// frank: in case of exception // delete name and mv name+""#"" back to name if name+""#"" exists // this is the ""rollback"" to old file",no,undetermined,0,9
8083,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setLineColor(java.awt.Color)
     */",no,undetermined,0,9
8084,argouml,WITHOUT_CLASSIFICATION,"/*
         * Since body ever looks
         * at the type of the diagram appearance event, we can simplify from
         * sending every existing event to one event only. But since there is no
         * catch-all event defined, we just use one. Rationale: reduce the
         * number of total refreshes of the drawing.
         */",no,undetermined,0,9
8085,argouml,WITHOUT_CLASSIFICATION,"//image.setMargin(new Insets(0, 0, 0, 0));",no,undetermined,0,9
8086,argouml,WITHOUT_CLASSIFICATION,/* Diagram appearance settings with project scope: */,no,undetermined,0,9
8087,argouml,WITHOUT_CLASSIFICATION,"/* The text the user has filled in the textfield is first checked
             * to see if it's a valid multiplicity. If so then that is the 
             * multiplicity to be set. If not the input is rejected. */",no,undetermined,0,9
8088,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,9
8089,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
8090,argouml,DESIGN,"/**
     * Save the project.
     * @param file the File to save to
     * @param pmw       the ProgressMonitor to be updated;
     * @return true if successful
     *
     * TODO: Separate this into a Swing specific class - tfm
     */",yes,undetermined,7,2
8091,argouml,WITHOUT_CLASSIFICATION,"/*
             * This can throw an exception if the target has been
             * deleted. We don't want to try locking the repository
             * because this is called from the event delivery thread and
             * could cause a deadlock. Instead catch the exception and
             * leave the model empty.
             */",no,undetermined,0,9
8092,argouml,DESIGN,"// TODO: MVW: This needs rethinking/rework! I have the following questions: // Why does it not search for a stereotype in the namespace using // properties and only create a new stereotype if it will actually be used? // Ie, why is there not a getStereotype(String name, String baseClass)? // (edited by d00mst)",yes,undetermined,8,1
8093,argouml,WITHOUT_CLASSIFICATION,"// TODO: Use per-project undo manager, not global",no,undetermined,9,0
8094,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.base.Diagram#initialize(java.lang.Object)
     */",no,undetermined,0,9
8095,argouml,WITHOUT_CLASSIFICATION,// create a class in the project model,no,undetermined,0,9
8096,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#paint(java.awt.Graphics)
     */",no,undetermined,0,9
8097,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.GraphModel#getPorts(java.lang.Object)
     */",no,undetermined,0,9
8098,argouml,WITHOUT_CLASSIFICATION,// the user wants to hide them,no,undetermined,0,9
8099,argouml,WITHOUT_CLASSIFICATION,/* end class TabTaggedValues */,no,undetermined,0,9
8100,argouml,WITHOUT_CLASSIFICATION,"// this profile could have not been loaded when // the default profile configuration // was loaded at first, so we need to do it again",no,undetermined,2,7
8101,argouml,WITHOUT_CLASSIFICATION,// Eliminates right mouse clicks as valid actions,no,undetermined,0,9
8102,argouml,DESIGN,// TODO: ?delete Instances which have this as their classifier? // or should we leave them since they contain so much state that the // user would have to recreate?? //        nsmodel.getUmlHelper().deleteCollection( //                nsmodel.getUmlPackage().getCommonBehavior() //                        .getAInstanceClassifier().getInstance(cls)); // TODO: ?delete ObjectFlowStates which have this as their type? //        nsmodel.getUmlHelper().deleteCollection( //                nsmodel.getUmlPackage().getActivityGraphs() //                        .getATypeObjectFlowState().getObjectFlowState(cls)); // TODO: ?delete ClassifierInStates which have this as their type?,yes,undetermined,8,1
8103,argouml,WITHOUT_CLASSIFICATION,// All strings collate before all UML elements,no,undetermined,1,8
8104,argouml,DESIGN,// TODO: Unused?,yes,undetermined,8,1
8105,argouml,WITHOUT_CLASSIFICATION,"/*
         * @see javax.swing.JFileChooser#cancelSelection()
         */",no,undetermined,0,9
8106,argouml,DESIGN,//hence a less elegant workaround that works:,yes,undetermined,7,2
8107,argouml,WITHOUT_CLASSIFICATION,"// types can probably have variables, but we should not nag at them // not having any.",no,undetermined,1,8
8108,argouml,IMPLEMENTATION,// TODO: All build/create methods need Undo support - tfm,yes,undetermined,9,0
8109,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,9
8110,argouml,WITHOUT_CLASSIFICATION,/* do nothing */,no,undetermined,0,9
8111,argouml,WITHOUT_CLASSIFICATION,// ignored,no,undetermined,0,9
8112,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.UMLDiagram#getLabelName()
     */",no,undetermined,0,9
8113,argouml,WITHOUT_CLASSIFICATION,// fire all of the diagram events,no,undetermined,0,9
8114,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,9
8115,argouml,WITHOUT_CLASSIFICATION,"// EventListenerList.add() is synchronized, so we don't need to // synchronize ourselves",no,undetermined,0,9
8116,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */",no,undetermined,0,9
8117,argouml,WITHOUT_CLASSIFICATION,/* Do nothing by default. */,no,undetermined,0,9
8118,argouml,WITHOUT_CLASSIFICATION,"/*
         * @see javax.swing.table.TableModel#getValueAt(int, int)
         */",no,undetermined,0,9
8119,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setFillColor(java.awt.Color)
     */",no,undetermined,0,9
8120,argouml,IMPLEMENTATION,"// Associations not supported, yet // TODO: Create appropriate ClassdiagramEdge",yes,undetermined,9,0
8121,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
8122,argouml,WITHOUT_CLASSIFICATION,"// By default, the first value of the combobox is selected.",no,undetermined,0,9
8123,argouml,WITHOUT_CLASSIFICATION,// ending editing,no,undetermined,0,9
8124,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.persistence.MemberFilePersister#getMainTag()
     */",no,undetermined,0,9
8125,argouml,WITHOUT_CLASSIFICATION,// Critic Details panel,no,undetermined,0,9
8126,argouml,WITHOUT_CLASSIFICATION,// TODO: What?,no,undetermined,8,1
8127,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)
     */",no,undetermined,0,9
8128,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.Component#getMinimumSize()
     */",no,undetermined,0,9
8129,argouml,WITHOUT_CLASSIFICATION,// Defer initialization until we're visible,no,undetermined,0,9
8130,argouml,WITHOUT_CLASSIFICATION,/*(MElementImport)*/,no,undetermined,0,9
8131,argouml,IMPLEMENTATION,// TODO: I18N,yes,undetermined,7,2
8132,argouml,DESIGN,// TODO: Having Critics actions here introduces an unnecessary // dependency on the Critics subsystem.  Have it register its // desired actions using an extension mechanism - tfm,yes,undetermined,9,0
8133,argouml,DESIGN,"// The following is specifically for Realizations // TODO: correction in GEF, it should use InterfaceRealization, not Abstraction",yes,undetermined,9,0
8134,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // criticism control,no,undetermined,0,9
8135,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getMinimumSize()
     */",no,undetermined,0,9
8136,argouml,WITHOUT_CLASSIFICATION,"/*
         * @see java.awt.dnd.DropTargetListener#dropActionChanged(java.awt.dnd.DropTargetDragEvent)
         */",no,undetermined,0,9
8137,argouml,IMPLEMENTATION,// TODO: These defaults need to be checked against historical ones,yes,undetermined,8,1
8138,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,9
8139,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#getCriticizedDesignMaterials()
     */",no,undetermined,0,9
8140,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.application.api.CommandLineInterface#doCommand(java.lang.String)
     */",no,undetermined,0,9
8141,argouml,WITHOUT_CLASSIFICATION,// elementOrdering(figures);,no,undetermined,0,9
8142,argouml,WITHOUT_CLASSIFICATION,"/*
         * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
         */",no,undetermined,0,9
8143,argouml,WITHOUT_CLASSIFICATION,// We have found a non-static one that is not initialized.,no,undetermined,0,9
8144,argouml,DESIGN,"// TODO: Bob says - if the model element is not named we could // generate a name. e.g. a generalization becomes ""Class A -> Class B""",yes,undetermined,9,0
8145,argouml,WITHOUT_CLASSIFICATION,"// If we drop out here, there was no match and we have no problem",no,undetermined,1,8
8146,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.AbstractModelEventPump#addModelEventListener(java.beans.PropertyChangeListener,
     *      java.lang.Object, java.lang.String[])
     */",no,undetermined,1,8
8147,argouml,WITHOUT_CLASSIFICATION,"// parameterlist is guaranteed to contain at least ""(""",no,undetermined,0,9
8148,argouml,WITHOUT_CLASSIFICATION,//no non-whitechars in text? remove op!,no,undetermined,0,9
8149,argouml,WITHOUT_CLASSIFICATION,// all connected edges,no,undetermined,0,9
8150,argouml,WITHOUT_CLASSIFICATION,// specifies valid elements for an AssociationRole to contain,no,undetermined,0,9
8151,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.datatransfer.Transferable#getTransferData(java.awt.datatransfer.DataFlavor)
     */",no,undetermined,0,9
8152,argouml,WITHOUT_CLASSIFICATION,//        return null;,no,undetermined,0,9
8153,argouml,WITHOUT_CLASSIFICATION,"/* in the past, 0 milliseconds after January 1, 1970, 00:00:00 GMT. */",no,undetermined,0,9
8154,argouml,DESIGN,// TODO: This probably can't be implemented in a way that will make // the UML 1.4 UI happy.  Needs to be generalized to UML 2 semantics.,yes,undetermined,6,3
8155,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.targetmanager.TargetListener#targetAdded(
     *          TargetEvent)
     */",no,undetermined,0,9
8156,argouml,WITHOUT_CLASSIFICATION,"// if the current shortcut has not been set, then the actual // shortcut value is the default one",no,undetermined,0,9
8157,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see tudresden.ocl.parser.analysis.DepthFirstAdapter#caseALogicalExpressionTail(tudresden.ocl.parser.node.ALogicalExpressionTail)
     */",no,undetermined,0,9
8158,argouml,WITHOUT_CLASSIFICATION,// Add the association ends to the graph model,no,undetermined,0,9
8159,argouml,IMPLEMENTATION,"// TODO: Before allowing this, we should really check that // TemplateParameter.defaultElement is defined",yes,undetermined,9,0
8160,argouml,WITHOUT_CLASSIFICATION,// ------------ methods that override JTree methods ---------,no,undetermined,0,9
8161,argouml,WITHOUT_CLASSIFICATION,// add Figs to the FigNode in back-to-front order,no,undetermined,0,9
8162,argouml,WITHOUT_CLASSIFICATION,"//this one behaves differently, hence seperated:",no,undetermined,0,9
8163,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getClosestPoint(java.awt.Point)
     */",no,undetermined,0,9
8164,argouml,IMPLEMENTATION,"/**
     * Return the fully qualified name of a model element in Java (dot
     * separated) format.
     * <p>
     * TODO: We really need a language independent format here. Perhaps the list
     * of names that form the hierarchy? - tfm
     */",yes,undetermined,9,0
8165,argouml,WITHOUT_CLASSIFICATION,// 1. Make sure all Figs in the Diagrams layer refer back to // that layer.,no,undetermined,0,9
8166,argouml,WITHOUT_CLASSIFICATION,// we tried to remove a value,no,undetermined,0,9
8167,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.FigNodeModelElement#renderingChanged()
     */",no,undetermined,0,9
8168,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,9
8169,argouml,WITHOUT_CLASSIFICATION,// handles all children of relationship including extend and // include which are not members of core,no,undetermined,0,9
8170,argouml,WITHOUT_CLASSIFICATION,// Get the list of valid model item pairs for the given connection type,no,undetermined,0,9
8171,argouml,WITHOUT_CLASSIFICATION,/* 4.5.2.5 AssociationEnd */,no,undetermined,0,9
8172,argouml,DESIGN,// TODO: It doesn't matter what these get set to because GEF can't // draw anything except 1 pixel wide lines,yes,undetermined,8,1
8173,argouml,DOCUMENTATION,"/**
 * Test delivery of Model events.
 *
 * TODO: We have not documented exactly what events arrive and when.
 *
 * @author Linus Tolke
 */",yes,undetermined,8,1
8174,argouml,WITHOUT_CLASSIFICATION,/* These are NOT entry/exit/do activities! */,no,undetermined,1,8
8175,argouml,WITHOUT_CLASSIFICATION,"// So, the target is a MAssociationRole",no,undetermined,0,9
8176,argouml,WITHOUT_CLASSIFICATION,// All strings collate before all UML elements,no,undetermined,1,8
8177,argouml,WITHOUT_CLASSIFICATION,"// Compare the type of the parameters. If any of the types is // null, then we have a match.",no,undetermined,0,9
8178,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel#buildModelList()
     */",no,undetermined,0,9
8179,argouml,DESIGN,// TODO: We need a specific exception type here.,yes,undetermined,9,0
8180,argouml,WITHOUT_CLASSIFICATION,// empty implementation - we only handle mouseClicked,no,undetermined,0,9
8181,argouml,WITHOUT_CLASSIFICATION,// The 4-arg version of this method depends on this ordering. // Don't change it!,no,undetermined,1,8
8182,argouml,WITHOUT_CLASSIFICATION,"// check whether constant, constants are often weird and thus not a // problem",no,undetermined,0,9
8183,argouml,WITHOUT_CLASSIFICATION,"/*
         * The next one defaults to TRUE, to stay compatible with older
         * ArgoUML versions that did not have this setting:
         */",no,undetermined,2,7
8184,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.AbstractActionNavigate#navigateTo(java.lang.Object)
     */",no,undetermined,0,9
8185,argouml,DESIGN,// Don't implement - deprecated method in interface.,yes,undetermined,1,8
8186,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.GraphFactory#makeNode()
     */",no,undetermined,0,9
8187,argouml,IMPLEMENTATION,// TODO: not implemented,yes,undetermined,8,1
8188,argouml,WITHOUT_CLASSIFICATION,// everything ok,no,undetermined,0,9
8189,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.UMLDiagram#getOwner()
     */",no,undetermined,0,9
8190,argouml,IMPLEMENTATION,// TODO: I18n,yes,undetermined,7,2
8191,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.dnd.DropTargetListener#dragOver(
     *         java.awt.dnd.DropTargetDragEvent)
     */",no,undetermined,0,9
8192,argouml,WITHOUT_CLASSIFICATION,"/* Listen to activitygraph deletion,
         * delete this diagram. */",no,undetermined,1,8
8193,argouml,WITHOUT_CLASSIFICATION,// -1 for 1 pixel overlap,no,undetermined,0,9
8194,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLCheckBox2#buildModel()
     */",no,undetermined,0,9
8195,argouml,WITHOUT_CLASSIFICATION,// Guaranteed to return a non-null array,no,undetermined,0,9
8196,argouml,DESIGN,"// TODO: In UML 2.0, ClassifierRole, AssociationRole, and // AssociationEndRole have been replaced by the internal // structure of the Collaboration",yes,undetermined,9,0
8197,argouml,WITHOUT_CLASSIFICATION,// Now we can remove ourself (which will also remove the // attached association ends edges),no,undetermined,0,9
8198,argouml,WITHOUT_CLASSIFICATION,// and the stereotypes of its features,no,undetermined,0,9
8199,argouml,WITHOUT_CLASSIFICATION,// case 1 // after(...),no,undetermined,0,9
8200,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.static_structure.layout.ClassdiagramNode#getTypeOrderNumer()
     */",no,undetermined,0,9
8201,argouml,DESIGN,// TODO: calcBounds is called by SelectionManager when the Fig is // dragged. This code is needed to reposition any self message // as they are become detached from their classifier role // (see issue 5562). The cause of the detachment is not yet // understood. // Unfortunately calcBounds is called from several other places // so the code here is not optimal but is the best workaround until // ArgoUML can provide its own replacement SelectionManager for // sequence diagram requirements // See - http://gef.tigris.org/issues/show_bug.cgi?id=344,yes,undetermined,8,1
8202,argouml,IMPLEMENTATION,// TODO implement OCLExpression,yes,undetermined,8,1
8203,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.table.TableModel#isCellEditable(int, int)
     */",no,undetermined,0,9
8204,argouml,WITHOUT_CLASSIFICATION,/* Do not set the name. */,no,undetermined,0,9
8205,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.kernel.DelayedVChangeListener#delayedVetoableChange(java.beans.PropertyChangeEvent)
     */",no,undetermined,0,9
8206,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // event handlers,no,undetermined,0,9
8207,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */",no,undetermined,0,9
8208,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.xml.sax.ContentHandler#characters(char[], int, int)
     */",no,undetermined,0,9
8209,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#buildModelList()
     */",no,undetermined,0,9
8210,argouml,WITHOUT_CLASSIFICATION,//                      && getAutoCritique(),no,undetermined,0,9
8211,argouml,WITHOUT_CLASSIFICATION,// makes sure we can select 'none',no,undetermined,0,9
8212,argouml,WITHOUT_CLASSIFICATION,// reuse time event:,no,undetermined,0,9
8213,argouml,WITHOUT_CLASSIFICATION,// specifies valid elements for an AssociationRole to contain,no,undetermined,0,9
8214,argouml,WITHOUT_CLASSIFICATION,/* end class FigAssociation */,no,undetermined,0,9
8215,argouml,WITHOUT_CLASSIFICATION,// setting up the dependent profile creation,no,undetermined,0,9
8216,argouml,WITHOUT_CLASSIFICATION,// The purpose of this method is not explained and it give give // NPE depending on z order of figs as they are read. For now // ignore if null but for future lets delete this.,no,undetermined,0,9
8217,argouml,WITHOUT_CLASSIFICATION,/* end class Goal */,no,undetermined,0,9
8218,argouml,DEFECT,"// TODO: We can't have a global ""current"" language // NotationProviderFactory2.setCurrentLanguage(oldLanguage);",yes,undetermined,9,0
8219,argouml,WITHOUT_CLASSIFICATION,// Empty implementation - we only care about keyTyped,no,undetermined,0,9
8220,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(
     *         java.lang.Object)
     */",no,undetermined,0,9
8221,argouml,WITHOUT_CLASSIFICATION,"// keep d even or odd, just like the line width:",no,undetermined,0,9
8222,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,9
8223,argouml,IMPLEMENTATION,// Empty implementation.,yes,undetermined,0,9
8224,argouml,WITHOUT_CLASSIFICATION,// the figs that make up this group,no,undetermined,0,9
8225,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)
     */",no,undetermined,0,9
8226,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLExpressionModel2#getExpression()
     */",no,undetermined,0,9
8227,argouml,WITHOUT_CLASSIFICATION,// verify the items were correctly added,no,undetermined,0,9
8228,argouml,WITHOUT_CLASSIFICATION,// Lazily create the event:,no,undetermined,0,9
8229,argouml,WITHOUT_CLASSIFICATION,// Wait for all Model subsystem events to be delivered,no,undetermined,0,9
8230,argouml,WITHOUT_CLASSIFICATION,// verify the priority was correctly updated,no,undetermined,0,9
8231,argouml,WITHOUT_CLASSIFICATION,// Initialize remaining factories and helpers // (but defer heavyweight ones until needed),no,undetermined,0,9
8232,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)
     */",no,undetermined,0,9
8233,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#paint(java.awt.Graphics)
     */",no,undetermined,0,9
8234,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.UmlHelper#getSource(java.lang.Object)
     */",no,undetermined,0,9
8235,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.notation.providers.NotationProvider#getParsingHelp()
     */",no,undetermined,0,9
8236,argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:,no,undetermined,0,9
8237,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */",no,undetermined,0,9
8238,argouml,WITHOUT_CLASSIFICATION,"// 2. the profile configuration, holding noneditable applied profiles",no,undetermined,0,9
8239,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
8240,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.AggregationKind#getNone()
     */",no,undetermined,0,9
8241,argouml,WITHOUT_CLASSIFICATION,//ok,no,undetermined,0,9
8242,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getUseTrapRect()
     */",no,undetermined,0,9
8243,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.KeyListener#keyReleased(java.awt.event.KeyEvent)
     */",no,undetermined,0,9
8244,argouml,DESIGN,"// Don't wait on ourselves, we'll deadlock! // TODO: We might want to throw an exception here",yes,undetermined,7,2
